Call Id,Agent,Date,Time,Topic,Answered (Y/N),Resolved,Speed of answer in seconds,AvgTalkDuration,Satisfaction rating,cost_per_ticket,region,vendor,duration
ID1083,Greg,2021-01-19,16:09:07,Contract related,Y,Y,90.0,0:06:32,4.0,15.94,EMEA,Vendor2,90.0
ID1084,Dan,2021-01-19,16:09:07,Contract related,Y,Y,43.0,0:04:00,4.0,10.77,LATAM,Vendor2,43.0
ID1085,Jim,2021-01-19,16:40:48,Contract related,Y,N,105.0,0:01:50,4.0,22.69,LATAM,Vendor3,105.0
ID1086,Joe,2021-01-19,16:40:48,Contract related,Y,Y,59.0,0:05:10,5.0,34.2,EMEA,Vendor1,59.0
ID1087,Joe,2021-01-19,16:56:38,Admin Support,Y,Y,115.0,0:06:47,4.0,32.35,NA,Vendor3,115.0
ID1088,Dan,2021-01-19,16:56:38,Payment related,Y,Y,106.0,0:01:51,4.0,14.44,EMEA,Vendor3,106.0
ID1089,Becky,2021-01-19,17:15:22,Streaming,Y,Y,35.0,0:00:59,3.0,13.48,NA,Vendor2,35.0
ID1090,Diane,2021-01-19,17:15:22,Contract related,Y,Y,48.0,0:06:35,4.0,42.68,NA,Vendor1,48.0
ID1091,Jim,2021-01-19,17:24:00,Contract related,N,N,,,,30.9,APAC,Vendor2,
ID1092,Jim,2021-01-19,17:24:00,Technical Support,Y,Y,56.0,0:06:38,4.0,21.01,EMEA,Vendor3,56.0
ID1093,Stewart,2021-01-20,9:05:46,Technical Support,N,N,,,,6.22,NA,Vendor3,
ID1094,Stewart,2021-01-20,9:05:46,Admin Support,Y,Y,99.0,0:04:39,4.0,41.68,APAC,Vendor2,99.0
ID1095,Joe,2021-01-20,9:46:05,Admin Support,Y,Y,71.0,0:02:41,3.0,18.77,EMEA,Vendor1,71.0
ID1096,Stewart,2021-01-20,9:46:05,Payment related,Y,Y,54.0,0:04:24,4.0,7.8,LATAM,Vendor2,54.0
ID1097,Greg,2021-01-20,9:46:05,Admin Support,N,N,,,,28.73,APAC,Vendor2,
ID1098,Dan,2021-01-20,9:46:05,Payment related,N,N,,,,29.26,NA,Vendor2,
ID1099,Jim,2021-01-20,9:46:05,Streaming,Y,Y,54.0,0:01:26,4.0,37.23,LATAM,Vendor3,54.0
ID1100,Joe,2021-01-20,9:46:05,Technical Support,Y,Y,62.0,0:01:49,2.0,23.81,LATAM,Vendor3,62.0
ID1101,Stewart,2021-01-20,10:22:05,Payment related,Y,Y,24.0,0:04:08,4.0,23.03,NA,Vendor3,24.0
ID1102,Jim,2021-01-20,10:22:05,Admin Support,Y,Y,94.0,0:04:10,5.0,21.8,EMEA,Vendor2,94.0
ID1103,Becky,2021-01-20,11:24:00,Payment related,Y,Y,43.0,0:00:56,3.0,45.82,LATAM,Vendor2,43.0
ID1104,Martha,2021-01-20,11:24:00,Streaming,N,N,,,,12.89,APAC,Vendor2,
ID1105,Joe,2021-01-20,12:00:00,Streaming,Y,Y,58.0,0:04:14,5.0,40.88,LATAM,Vendor1,58.0
ID1106,Greg,2021-01-20,12:00:00,Payment related,Y,Y,15.0,0:06:35,1.0,17.93,NA,Vendor2,15.0
ID1107,Becky,2021-01-20,12:07:12,Contract related,Y,Y,102.0,0:01:16,1.0,38.13,LATAM,Vendor1,102.0
ID1108,Greg,2021-01-20,12:07:12,Contract related,Y,Y,40.0,0:05:22,2.0,23.52,NA,Vendor3,40.0
ID1109,Diane,2021-01-20,12:27:22,Technical Support,Y,Y,63.0,0:04:50,2.0,49.96,LATAM,Vendor2,63.0
ID1110,Martha,2021-01-20,12:27:22,Streaming,Y,Y,77.0,0:06:22,4.0,17.06,NA,Vendor2,77.0
ID1111,Martha,2021-01-20,12:59:02,Technical Support,Y,Y,93.0,0:05:30,4.0,14.03,EMEA,Vendor1,93.0
ID1112,Becky,2021-01-20,12:59:02,Streaming,Y,Y,101.0,0:03:22,5.0,30.07,EMEA,Vendor3,101.0
ID1113,Stewart,2021-01-20,13:00:29,Payment related,Y,Y,34.0,0:00:34,5.0,42.26,LATAM,Vendor3,34.0
ID1114,Stewart,2021-01-20,13:00:29,Payment related,Y,Y,64.0,0:01:34,5.0,31.0,EMEA,Vendor1,64.0
ID1115,Greg,2021-01-20,13:26:24,Technical Support,Y,N,25.0,0:06:32,3.0,17.73,NA,Vendor3,25.0
ID1116,Jim,2021-01-20,13:26:24,Admin Support,Y,Y,122.0,0:02:13,4.0,37.06,NA,Vendor1,122.0
ID1117,Stewart,2021-01-20,13:26:24,Streaming,Y,Y,36.0,0:01:01,4.0,10.86,EMEA,Vendor1,36.0
ID1118,Stewart,2021-01-20,13:26:24,Contract related,Y,Y,37.0,0:01:34,3.0,25.81,EMEA,Vendor3,37.0
ID1119,Joe,2021-01-20,13:59:31,Streaming,Y,Y,112.0,0:06:46,3.0,7.25,APAC,Vendor1,112.0
ID1120,Diane,2021-01-20,13:59:31,Payment related,N,N,,,,25.33,NA,Vendor3,
ID1121,Jim,2021-01-20,14:03:50,Admin Support,Y,Y,57.0,0:04:53,3.0,9.72,APAC,Vendor3,57.0
ID1122,Jim,2021-01-20,14:03:50,Admin Support,Y,Y,14.0,0:02:28,3.0,12.58,APAC,Vendor1,14.0
ID1123,Becky,2021-01-20,16:00:29,Admin Support,Y,Y,72.0,0:04:11,2.0,44.95,APAC,Vendor1,72.0
ID1124,Becky,2021-01-20,16:00:29,Admin Support,Y,Y,60.0,0:06:32,3.0,16.53,APAC,Vendor1,60.0
ID1125,Becky,2021-01-20,16:20:38,Payment related,Y,Y,52.0,0:02:57,5.0,47.38,LATAM,Vendor1,52.0
ID1126,Stewart,2021-01-20,16:20:38,Contract related,N,N,,,,43.63,APAC,Vendor1,
ID1127,Joe,2021-01-20,17:42:43,Streaming,Y,Y,73.0,0:00:45,3.0,14.76,NA,Vendor2,73.0
ID1128,Becky,2021-01-20,17:42:43,Contract related,Y,Y,108.0,0:02:20,4.0,28.14,LATAM,Vendor2,108.0
ID1129,Joe,2021-01-20,17:55:41,Streaming,Y,Y,50.0,0:01:48,4.0,11.27,EMEA,Vendor1,50.0
ID1130,Stewart,2021-01-20,17:55:41,Technical Support,N,N,,,,20.41,EMEA,Vendor3,
ID1131,Joe,2021-01-20,17:57:07,Admin Support,Y,N,100.0,0:04:04,2.0,39.59,LATAM,Vendor1,100.0
ID1132,Joe,2021-01-20,17:57:07,Technical Support,Y,Y,69.0,0:01:22,3.0,43.4,EMEA,Vendor2,69.0
ID1133,Becky,2021-01-21,9:20:10,Streaming,Y,Y,39.0,0:02:11,1.0,29.97,LATAM,Vendor3,39.0
ID1134,Jim,2021-01-21,9:20:10,Technical Support,Y,Y,71.0,0:02:54,5.0,41.62,EMEA,Vendor3,71.0
ID1135,Dan,2021-01-21,9:37:26,Streaming,N,N,,,,15.83,LATAM,Vendor2,
ID1136,Greg,2021-01-21,9:37:26,Technical Support,Y,Y,79.0,0:01:19,5.0,43.15,NA,Vendor2,79.0
ID1137,Martha,2021-01-21,9:56:10,Contract related,Y,Y,57.0,0:05:24,3.0,44.72,EMEA,Vendor3,57.0
ID1138,Diane,2021-01-21,9:56:10,Admin Support,Y,Y,82.0,0:04:53,4.0,40.37,LATAM,Vendor1,82.0
ID1139,Jim,2021-01-21,10:14:53,Contract related,Y,Y,73.0,0:03:13,1.0,26.89,APAC,Vendor3,73.0
ID1140,Jim,2021-01-21,10:14:53,Technical Support,Y,Y,110.0,0:02:11,5.0,39.6,APAC,Vendor1,110.0
ID1141,Martha,2021-01-21,10:19:12,Admin Support,Y,Y,106.0,0:01:49,5.0,14.21,LATAM,Vendor2,106.0
ID1142,Jim,2021-01-21,10:19:12,Streaming,Y,Y,92.0,0:02:13,4.0,44.91,LATAM,Vendor3,92.0
ID1143,Greg,2021-01-21,10:24:58,Streaming,Y,Y,28.0,0:06:00,4.0,26.59,NA,Vendor1,28.0
ID1144,Martha,2021-01-21,10:24:58,Contract related,Y,Y,108.0,0:06:02,1.0,44.77,EMEA,Vendor1,108.0
ID1145,Becky,2021-01-21,10:53:46,Streaming,Y,Y,57.0,0:01:47,4.0,11.59,NA,Vendor3,57.0
ID1146,Martha,2021-01-21,10:53:46,Contract related,Y,Y,109.0,0:05:56,3.0,25.39,LATAM,Vendor2,109.0
ID1147,Greg,2021-01-21,10:59:31,Contract related,Y,Y,55.0,0:01:37,2.0,23.52,APAC,Vendor1,55.0
ID1148,Martha,2021-01-21,10:59:31,Technical Support,N,N,,,,44.39,LATAM,Vendor3,
ID1149,Dan,2021-01-21,11:15:22,Payment related,Y,Y,68.0,0:06:53,1.0,43.23,LATAM,Vendor2,68.0
ID1150,Jim,2021-01-21,11:15:22,Admin Support,Y,N,46.0,0:00:34,3.0,23.83,LATAM,Vendor3,46.0
ID1151,Jim,2021-01-21,12:02:53,Technical Support,Y,Y,30.0,0:04:59,3.0,43.16,APAC,Vendor1,30.0
ID1152,Martha,2021-01-21,12:02:53,Admin Support,Y,Y,107.0,0:00:50,4.0,17.51,NA,Vendor1,107.0
ID1153,Greg,2021-01-21,12:02:53,Technical Support,Y,Y,122.0,0:06:25,5.0,32.86,NA,Vendor3,122.0
ID1154,Martha,2021-01-21,12:02:53,Admin Support,N,N,,,,34.36,LATAM,Vendor1,
ID1155,Stewart,2021-01-21,12:07:12,Technical Support,Y,Y,18.0,0:00:37,5.0,31.18,NA,Vendor2,18.0
ID1156,Joe,2021-01-21,12:07:12,Streaming,N,N,,,,23.97,APAC,Vendor2,
ID1157,Joe,2021-01-21,15:47:31,Payment related,N,N,,,,27.39,LATAM,Vendor1,
ID1158,Joe,2021-01-21,15:47:31,Technical Support,N,N,,,,27.41,NA,Vendor3,
ID1159,Martha,2021-01-21,15:48:58,Technical Support,N,N,,,,35.11,EMEA,Vendor1,
ID1160,Stewart,2021-01-21,15:48:58,Streaming,Y,Y,99.0,0:02:14,4.0,12.17,NA,Vendor3,99.0
ID1161,Dan,2021-01-21,16:03:22,Contract related,Y,Y,52.0,0:01:47,2.0,42.76,EMEA,Vendor2,52.0
ID1162,Martha,2021-01-21,16:03:22,Admin Support,N,N,,,,26.74,LATAM,Vendor1,
ID1163,Becky,2021-01-21,16:20:38,Payment related,N,N,,,,42.58,LATAM,Vendor2,
ID1164,Jim,2021-01-21,16:20:38,Contract related,Y,Y,79.0,0:00:47,3.0,26.5,NA,Vendor1,79.0
ID1165,Martha,2021-01-21,16:29:17,Streaming,Y,Y,112.0,0:02:51,5.0,6.77,EMEA,Vendor3,112.0
ID1166,Diane,2021-01-21,16:29:17,Payment related,Y,Y,16.0,0:04:23,3.0,44.95,NA,Vendor3,16.0
ID1167,Joe,2021-01-21,16:46:34,Contract related,Y,Y,22.0,0:06:58,3.0,14.61,EMEA,Vendor3,22.0
ID1168,Dan,2021-01-21,16:46:34,Contract related,Y,Y,115.0,0:01:25,1.0,5.59,NA,Vendor2,115.0
ID1169,Dan,2021-01-21,17:11:02,Technical Support,Y,Y,125.0,0:04:37,4.0,9.09,APAC,Vendor3,125.0
ID1170,Martha,2021-01-21,17:11:02,Payment related,Y,Y,68.0,0:05:06,3.0,19.05,EMEA,Vendor2,68.0
ID1171,Jim,2021-01-21,17:26:53,Technical Support,Y,Y,44.0,0:01:16,4.0,11.8,NA,Vendor2,44.0
ID1172,Becky,2021-01-21,17:26:53,Technical Support,N,N,,,,34.21,EMEA,Vendor1,
ID1173,Stewart,2021-01-21,17:26:53,Streaming,Y,Y,119.0,0:00:42,4.0,40.73,LATAM,Vendor1,119.0
ID1174,Martha,2021-01-21,17:26:53,Streaming,Y,Y,62.0,0:00:54,5.0,11.7,APAC,Vendor3,62.0
ID1175,Greg,2021-01-21,17:26:53,Streaming,Y,Y,84.0,0:06:04,5.0,40.99,NA,Vendor1,84.0
ID1176,Martha,2021-01-21,17:26:53,Technical Support,N,N,,,,29.43,NA,Vendor3,
ID1177,Greg,2021-01-21,17:36:58,Streaming,Y,Y,75.0,0:06:28,4.0,48.32,LATAM,Vendor3,75.0
ID1178,Martha,2021-01-21,17:36:58,Payment related,Y,Y,114.0,0:02:54,4.0,16.3,EMEA,Vendor3,114.0
ID1179,Dan,2021-01-21,17:38:24,Technical Support,N,N,,,,21.08,EMEA,Vendor3,
ID1180,Stewart,2021-01-21,17:38:24,Admin Support,Y,Y,21.0,0:02:10,4.0,19.2,NA,Vendor3,21.0
ID1181,Stewart,2021-01-22,9:11:31,Technical Support,N,N,,,,11.37,LATAM,Vendor3,
ID1182,Diane,2021-01-22,9:11:31,Admin Support,Y,Y,20.0,0:01:08,3.0,39.71,NA,Vendor2,20.0
ID1183,Diane,2021-01-22,9:11:31,Technical Support,Y,Y,112.0,0:03:37,1.0,35.0,APAC,Vendor1,112.0
ID1184,Becky,2021-01-22,9:11:31,Streaming,Y,Y,85.0,0:05:24,4.0,20.06,LATAM,Vendor2,85.0
ID1185,Martha,2021-01-22,9:24:29,Admin Support,Y,Y,34.0,0:06:07,3.0,33.81,APAC,Vendor1,34.0
ID1186,Diane,2021-01-22,9:24:29,Streaming,Y,Y,53.0,0:05:02,4.0,38.13,LATAM,Vendor1,53.0
ID1187,Martha,2021-01-22,9:48:58,Streaming,Y,Y,103.0,0:02:14,5.0,37.14,LATAM,Vendor3,103.0
ID1188,Becky,2021-01-22,9:48:58,Contract related,Y,Y,98.0,0:06:53,4.0,31.05,NA,Vendor3,98.0
ID1189,Becky,2021-01-22,9:59:02,Technical Support,Y,Y,23.0,0:04:44,1.0,31.78,LATAM,Vendor2,23.0
ID1190,Martha,2021-01-22,9:59:02,Admin Support,Y,Y,53.0,0:01:17,2.0,9.63,APAC,Vendor2,53.0
ID1191,Becky,2021-01-22,10:37:55,Technical Support,N,N,,,,15.1,APAC,Vendor1,
ID1192,Diane,2021-01-22,10:37:55,Contract related,Y,N,55.0,0:04:40,4.0,32.98,NA,Vendor1,55.0
ID1193,Martha,2021-01-22,11:39:50,Admin Support,Y,Y,77.0,0:05:02,5.0,27.68,APAC,Vendor3,77.0
ID1194,Becky,2021-01-22,11:39:50,Technical Support,Y,Y,46.0,0:06:05,3.0,32.25,NA,Vendor3,46.0
ID1195,Greg,2021-01-22,11:42:43,Technical Support,N,N,,,,18.9,EMEA,Vendor1,
ID1196,Martha,2021-01-22,11:42:43,Payment related,Y,Y,39.0,0:05:05,4.0,40.41,EMEA,Vendor3,39.0
ID1197,Greg,2021-01-22,11:55:41,Payment related,Y,Y,13.0,0:07:00,3.0,20.52,APAC,Vendor1,13.0
ID1198,Jim,2021-01-22,11:55:41,Admin Support,Y,Y,84.0,0:05:34,5.0,10.9,EMEA,Vendor2,84.0
ID1199,Dan,2021-01-22,11:55:41,Admin Support,Y,Y,60.0,0:04:46,3.0,11.0,LATAM,Vendor2,60.0
ID1200,Dan,2021-01-22,11:55:41,Admin Support,Y,Y,32.0,0:00:35,5.0,7.96,LATAM,Vendor3,32.0
ID1201,Stewart,2021-01-22,12:47:31,Technical Support,N,N,,,,32.79,EMEA,Vendor2,
ID1202,Greg,2021-01-22,12:47:31,Contract related,N,N,,,,11.78,NA,Vendor3,
ID1203,Joe,2021-01-22,14:19:41,Admin Support,N,N,,,,49.41,EMEA,Vendor2,
ID1204,Dan,2021-01-22,14:19:41,Payment related,Y,Y,67.0,0:06:42,4.0,44.54,EMEA,Vendor2,67.0
ID1205,Stewart,2021-01-22,14:22:34,Streaming,Y,N,94.0,0:03:58,4.0,7.26,EMEA,Vendor3,94.0
ID1206,Stewart,2021-01-22,14:22:34,Streaming,Y,Y,92.0,0:06:10,1.0,49.43,APAC,Vendor2,92.0
ID1207,Becky,2021-01-22,14:44:10,Streaming,Y,Y,35.0,0:01:10,3.0,43.94,LATAM,Vendor1,35.0
ID1208,Diane,2021-01-22,14:44:10,Admin Support,Y,Y,57.0,0:01:21,5.0,24.57,LATAM,Vendor3,57.0
ID1209,Stewart,2021-01-22,14:48:29,Streaming,N,N,,,,24.02,LATAM,Vendor1,
ID1210,Jim,2021-01-22,14:48:29,Admin Support,Y,Y,15.0,0:04:55,4.0,39.3,NA,Vendor2,15.0
ID1211,Becky,2021-01-22,14:49:55,Admin Support,Y,N,54.0,0:03:15,5.0,11.0,NA,Vendor3,54.0
ID1212,Greg,2021-01-22,14:49:55,Payment related,Y,Y,99.0,0:01:00,1.0,33.65,APAC,Vendor1,99.0
ID1213,Martha,2021-01-22,15:30:14,Contract related,N,N,,,,19.91,EMEA,Vendor3,
ID1214,Jim,2021-01-22,15:30:14,Streaming,N,N,,,,26.44,NA,Vendor3,
ID1215,Martha,2021-01-22,15:56:10,Streaming,N,N,,,,16.22,APAC,Vendor3,
ID1216,Martha,2021-01-22,15:56:10,Admin Support,N,N,,,,30.69,NA,Vendor1,
ID1217,Martha,2021-01-22,16:01:55,Payment related,N,N,,,,37.74,APAC,Vendor2,
ID1218,Becky,2021-01-22,16:01:55,Streaming,Y,Y,78.0,0:01:05,5.0,23.77,APAC,Vendor2,78.0
ID1219,Greg,2021-01-22,16:39:22,Admin Support,N,N,,,,42.66,EMEA,Vendor1,
ID1220,Jim,2021-01-22,16:39:22,Payment related,Y,N,35.0,0:05:09,5.0,25.47,APAC,Vendor2,35.0
ID1221,Becky,2021-01-22,16:50:53,Contract related,N,N,,,,29.55,EMEA,Vendor2,
ID1222,Stewart,2021-01-22,16:50:53,Contract related,Y,Y,33.0,0:06:09,5.0,14.92,APAC,Vendor1,33.0
ID1223,Greg,2021-01-22,16:56:38,Streaming,Y,Y,72.0,0:04:09,5.0,42.78,APAC,Vendor3,72.0
ID1224,Joe,2021-01-22,16:56:38,Technical Support,Y,N,82.0,0:05:02,1.0,37.48,LATAM,Vendor1,82.0
ID1225,Greg,2021-01-22,17:25:26,Admin Support,N,N,,,,43.02,LATAM,Vendor3,
ID1226,Greg,2021-01-22,17:25:26,Payment related,Y,Y,115.0,0:04:12,5.0,14.66,LATAM,Vendor2,115.0
ID1227,Diane,2021-01-22,17:38:24,Streaming,Y,Y,64.0,0:01:42,3.0,15.38,LATAM,Vendor1,64.0
ID1228,Martha,2021-01-22,17:38:24,Technical Support,N,N,,,,46.91,APAC,Vendor3,
ID1229,Jim,2021-01-22,17:47:02,Payment related,Y,Y,71.0,0:04:01,2.0,49.67,NA,Vendor3,71.0
ID1230,Becky,2021-01-22,17:47:02,Streaming,Y,N,50.0,0:05:08,3.0,10.24,LATAM,Vendor2,50.0
ID1231,Greg,2021-01-23,9:31:41,Streaming,Y,Y,116.0,0:01:13,2.0,21.88,EMEA,Vendor1,116.0
ID1232,Martha,2021-01-23,9:31:41,Admin Support,Y,Y,52.0,0:01:27,5.0,34.13,APAC,Vendor3,52.0
ID1233,Greg,2021-01-23,9:40:19,Technical Support,Y,Y,112.0,0:03:37,5.0,47.91,LATAM,Vendor2,112.0
ID1234,Stewart,2021-01-23,9:40:19,Admin Support,Y,Y,116.0,0:02:42,3.0,38.62,APAC,Vendor1,116.0
ID1235,Becky,2021-01-23,9:51:50,Payment related,Y,N,112.0,0:06:18,2.0,47.97,APAC,Vendor3,112.0
ID1236,Dan,2021-01-23,9:51:50,Streaming,Y,Y,53.0,0:05:46,4.0,18.26,APAC,Vendor3,53.0
ID1237,Diane,2021-01-23,9:57:36,Admin Support,Y,Y,12.0,0:05:31,3.0,45.27,LATAM,Vendor2,12.0
ID1238,Joe,2021-01-23,9:57:36,Technical Support,Y,N,120.0,0:00:54,4.0,37.31,LATAM,Vendor2,120.0
ID1239,Diane,2021-01-23,10:49:26,Admin Support,N,N,,,,18.33,EMEA,Vendor1,
ID1240,Dan,2021-01-23,10:49:26,Technical Support,Y,Y,118.0,0:02:49,4.0,45.96,NA,Vendor2,118.0
ID1241,Jim,2021-01-23,11:00:58,Contract related,Y,Y,121.0,0:02:49,2.0,35.99,EMEA,Vendor3,121.0
ID1242,Martha,2021-01-23,11:00:58,Streaming,Y,Y,83.0,0:06:48,5.0,37.11,APAC,Vendor1,83.0
ID1243,Joe,2021-01-23,11:18:14,Streaming,Y,Y,84.0,0:01:21,5.0,38.26,APAC,Vendor2,84.0
ID1244,Becky,2021-01-23,11:18:14,Payment related,Y,N,63.0,0:05:00,4.0,26.66,LATAM,Vendor1,63.0
ID1245,Jim,2021-01-23,11:29:46,Technical Support,Y,Y,33.0,0:03:29,3.0,39.23,APAC,Vendor3,33.0
ID1246,Dan,2021-01-23,11:29:46,Contract related,N,N,,,,7.55,EMEA,Vendor3,
ID1247,Greg,2021-01-23,11:32:38,Admin Support,Y,N,10.0,0:01:01,5.0,41.98,APAC,Vendor1,10.0
ID1248,Joe,2021-01-23,11:32:38,Admin Support,Y,Y,100.0,0:00:42,5.0,41.18,APAC,Vendor3,100.0
ID1249,Diane,2021-01-23,11:35:31,Contract related,Y,Y,110.0,0:05:03,5.0,37.37,APAC,Vendor1,110.0
ID1250,Stewart,2021-01-23,11:35:31,Payment related,Y,Y,28.0,0:05:16,2.0,38.8,EMEA,Vendor1,28.0
ID1251,Joe,2021-01-23,11:36:58,Admin Support,Y,Y,74.0,0:01:15,3.0,39.09,APAC,Vendor3,74.0
ID1252,Jim,2021-01-23,11:36:58,Admin Support,Y,Y,18.0,0:01:21,3.0,17.26,LATAM,Vendor2,18.0
ID1253,Becky,2021-01-23,11:44:10,Streaming,Y,Y,22.0,0:06:12,3.0,12.84,LATAM,Vendor2,22.0
ID1254,Diane,2021-01-23,11:44:10,Streaming,N,N,,,,14.15,APAC,Vendor2,
ID1255,Martha,2021-01-23,11:55:41,Contract related,Y,Y,15.0,0:03:37,3.0,48.97,EMEA,Vendor1,15.0
ID1256,Martha,2021-01-23,11:55:41,Admin Support,Y,Y,120.0,0:04:12,2.0,11.15,NA,Vendor1,120.0
ID1257,Martha,2021-01-23,12:14:24,Contract related,Y,Y,26.0,0:03:47,3.0,31.12,NA,Vendor3,26.0
ID1258,Diane,2021-01-23,12:14:24,Payment related,Y,Y,33.0,0:01:44,5.0,44.22,NA,Vendor2,33.0
ID1259,Dan,2021-01-23,12:43:12,Streaming,Y,Y,18.0,0:01:14,4.0,24.63,NA,Vendor2,18.0
ID1260,Greg,2021-01-23,12:43:12,Payment related,Y,Y,29.0,0:05:55,5.0,45.48,APAC,Vendor3,29.0
ID1261,Greg,2021-01-23,12:54:43,Payment related,Y,Y,89.0,0:01:34,2.0,18.36,APAC,Vendor3,89.0
ID1262,Martha,2021-01-23,12:54:43,Technical Support,N,N,,,,17.05,APAC,Vendor1,
ID1263,Diane,2021-01-23,13:33:36,Admin Support,Y,Y,44.0,0:03:12,5.0,44.92,LATAM,Vendor3,44.0
ID1264,Diane,2021-01-23,13:33:36,Contract related,Y,N,62.0,0:03:33,4.0,6.04,APAC,Vendor2,62.0
ID1265,Dan,2021-01-23,13:37:55,Admin Support,Y,Y,29.0,0:01:50,5.0,26.25,LATAM,Vendor3,29.0
ID1266,Joe,2021-01-23,13:37:55,Admin Support,Y,Y,10.0,0:06:42,5.0,25.44,APAC,Vendor1,10.0
ID1267,Dan,2021-01-23,14:13:55,Payment related,Y,Y,75.0,0:02:00,4.0,24.25,LATAM,Vendor1,75.0
ID1268,Martha,2021-01-23,14:13:55,Streaming,N,N,,,,29.96,LATAM,Vendor1,
ID1269,Dan,2021-01-23,14:52:48,Technical Support,Y,Y,33.0,0:01:06,5.0,13.67,LATAM,Vendor1,33.0
ID1270,Becky,2021-01-23,14:52:48,Technical Support,N,N,,,,31.83,LATAM,Vendor2,
ID1271,Becky,2021-01-23,16:01:55,Payment related,Y,N,56.0,0:01:58,4.0,20.91,NA,Vendor3,56.0
ID1272,Martha,2021-01-23,16:01:55,Admin Support,N,N,,,,46.68,APAC,Vendor1,
ID1273,Stewart,2021-01-23,16:13:26,Contract related,Y,N,31.0,0:00:31,3.0,14.41,LATAM,Vendor3,31.0
ID1274,Greg,2021-01-23,16:13:26,Streaming,Y,Y,56.0,0:01:20,2.0,10.46,EMEA,Vendor2,56.0
ID1275,Jim,2021-01-23,16:37:55,Payment related,Y,Y,53.0,0:01:43,4.0,27.79,NA,Vendor3,53.0
ID1276,Diane,2021-01-23,16:37:55,Technical Support,Y,Y,12.0,0:05:48,3.0,8.67,LATAM,Vendor3,12.0
ID1277,Stewart,2021-01-23,16:45:07,Streaming,Y,Y,53.0,0:06:03,3.0,41.39,APAC,Vendor2,53.0
ID1278,Diane,2021-01-23,16:45:07,Streaming,Y,Y,116.0,0:04:58,3.0,22.04,LATAM,Vendor1,116.0
ID1279,Joe,2021-01-23,17:24:00,Payment related,Y,Y,19.0,0:01:11,4.0,42.36,EMEA,Vendor3,19.0
ID1280,Dan,2021-01-23,17:24:00,Contract related,N,N,,,,34.51,EMEA,Vendor1,
ID1281,Joe,2021-01-23,17:41:17,Streaming,Y,Y,74.0,0:05:54,2.0,41.22,EMEA,Vendor1,74.0
ID1282,Greg,2021-01-23,17:41:17,Streaming,Y,Y,85.0,0:02:44,3.0,38.35,APAC,Vendor2,85.0
ID1283,Greg,2021-01-23,17:44:10,Contract related,N,N,,,,47.91,EMEA,Vendor1,
ID1284,Stewart,2021-01-23,17:44:10,Payment related,N,N,,,,47.01,NA,Vendor2,
ID1285,Dan,2021-01-24,9:05:46,Payment related,N,N,,,,42.1,NA,Vendor1,
ID1286,Diane,2021-01-24,9:05:46,Streaming,Y,Y,48.0,0:06:36,2.0,40.69,EMEA,Vendor2,48.0
ID1287,Joe,2021-01-24,9:05:46,Payment related,Y,Y,57.0,0:04:32,3.0,34.46,APAC,Vendor2,57.0
ID1288,Jim,2021-01-24,9:05:46,Admin Support,Y,N,116.0,0:05:09,3.0,49.68,APAC,Vendor3,116.0
ID1289,Greg,2021-01-24,9:12:58,Admin Support,Y,Y,21.0,0:00:50,1.0,27.08,EMEA,Vendor2,21.0
ID1290,Martha,2021-01-24,9:12:58,Contract related,Y,Y,87.0,0:02:11,3.0,31.68,NA,Vendor3,87.0
ID1291,Joe,2021-01-24,9:20:10,Technical Support,Y,Y,42.0,0:03:56,3.0,23.06,LATAM,Vendor1,42.0
ID1292,Greg,2021-01-24,9:20:10,Technical Support,Y,Y,86.0,0:01:28,1.0,42.46,EMEA,Vendor2,86.0
ID1293,Joe,2021-01-24,9:24:29,Payment related,Y,Y,95.0,0:03:05,5.0,39.08,APAC,Vendor2,95.0
ID1294,Joe,2021-01-24,9:24:29,Contract related,N,N,,,,12.69,APAC,Vendor3,
ID1295,Jim,2021-01-24,9:54:43,Technical Support,Y,Y,109.0,0:05:47,3.0,32.32,APAC,Vendor1,109.0
ID1296,Greg,2021-01-24,9:54:43,Payment related,N,N,,,,42.02,LATAM,Vendor1,
ID1297,Greg,2021-01-24,10:03:22,Admin Support,Y,Y,104.0,0:05:35,2.0,39.27,LATAM,Vendor3,104.0
ID1298,Martha,2021-01-24,10:03:22,Payment related,Y,Y,123.0,0:01:55,1.0,24.77,EMEA,Vendor3,123.0
ID1299,Martha,2021-01-24,10:04:48,Streaming,Y,Y,72.0,0:05:11,5.0,19.63,APAC,Vendor1,72.0
ID1300,Jim,2021-01-24,10:04:48,Technical Support,N,N,,,,37.1,APAC,Vendor3,
ID1301,Stewart,2021-01-24,10:04:48,Contract related,Y,N,28.0,0:00:52,4.0,9.75,APAC,Vendor1,28.0
ID1302,Dan,2021-01-24,10:04:48,Streaming,Y,Y,124.0,0:03:13,4.0,32.3,LATAM,Vendor3,124.0
ID1303,Jim,2021-01-24,10:29:17,Payment related,Y,Y,16.0,0:04:35,4.0,14.66,APAC,Vendor1,16.0
ID1304,Martha,2021-01-24,10:29:17,Admin Support,N,N,,,,13.43,APAC,Vendor1,
ID1305,Joe,2021-01-24,10:32:10,Admin Support,Y,Y,125.0,0:00:31,3.0,40.09,EMEA,Vendor2,125.0
ID1306,Becky,2021-01-24,10:32:10,Contract related,N,N,,,,5.93,NA,Vendor3,
